group_code	item_code	item_name
11	792904	Other electrical equipment for industrial use, except for electronic circuitry	
11	7939	All other electrical equipment and components, except industrial	
11	793901	All other electrical equipment and components, except industrial	
11	8	Miscellaneous instruments	
11	81	Automatic environmental controls for monitoring residential, commercial, and appliance use	
11	8105	Automatic environmental controls for monitoring residential, commercial, and appliance use	
11	810501	Automatic environmental controls for monitoring residential, commercial, and appliance use	
11	82	Industrial process control instruments	
11	8201	Industrial process control instruments	
11	820171	Industrial process control instruments	
11	84	Fluid meters and counting devices	
11	8401	Fluid meters and counting devices	
11	840102	Integrating and totalizing meters for gases or liquids	
11	840103	Counting devices	
11	840104	Motor vehicle indicating instruments	
11	85	Engineering and scientific instruments	
11	8501	Aeronautical, nautical, and navigational instruments	
11	850111	Aeronautical, nautical, and navigational instruments	
11	8504	Hospital beds and specialized hospital furniture	
11	850404	Hospital beds and specialized hospital furniture	
11	86	Measuring instruments and lenses	
11	8601	Sighting, tracking, and fire-control equipment, optical type	
11	860111	Sighting, tracking, and fire-control equipment, optical type	
11	8602	All other miscellaneous optical instruments and lenses	
11	860211	All other miscellaneous optical instruments and lenses	
11	8603	Laboratory analytical instruments	
11	860311	Laboratory analytical instruments	
11	89	Measuring & controlling devices, n.e.c.	
11	8901	Aircraft engine instruments	
11	890199	Aircraft engine instruments	
11	8904	Nuclear radiation detection & monitoring instruments	
11	890499	Nuclear radiation detection & monitoring instruments	
11	8905	Physical properties and kinematic testing equipment	
11	890599	Physical properties and kinematic testing equipment	
11	8906	Commercial, geophysical, meteorological & general-purpose instruments	
11	890699	Commercial, geophysical, meteorological & general-purpose instruments	
11	9	Miscellaneous machinery	
11	91	Oil field and gas field machinery	
11	9102	Oil field and gas field drilling machinery (except parts sold separately)	
11	910257	Rotary oil and gas field drilling machinery and equipment (except parts sold separately)	
11	910259	Portable drilling rigs (above ground), derricks, and well surveying machinery (excl parts)	
11	9102599	Oil and gas field derricks and well surveying machinery	
11	910263	Cementing and other oil and gas field drilling machinery (except parts sold separately)	
11	9104	Oil field and gas field production machinery (except pumps and parts sold separately)	
11	910456	Oil field and gas field production machinery (except pumps and parts sold separately)	
11	9106	Parts and attachments for oil and gas field machinery and equipment	
11	910602	Parts and attachments for oil and gas field drilling machinery	
11	910604	Parts and attachments for oil and gas field production machinery	
11	92	Mining machinery and equipment	
11	9201	Underground mining machinery (except parts sold separately)	
11	920111	Underground mining machinery (except parts sold separately)	
11	9202	Crushing, pulverizing, & screening machinery (except parts sold separately)	
11	920201	Crushing, pulverizing, & screening machinery (except parts sold separately)	
11	9203	Drills and other mining machinery (except parts sold separately)	
11	920302	Drills and other mining machinery (except parts sold separately)	
11	9206	Mineral processing & beneficiation machinery (except parts sold separately)	
11	920601	Mineral processing & beneficiation machinery (except parts sold separately)	
11	9253	Parts and attachments for mining machinery and equipment (sold separately)	
11	925303	Parts and attachments for mining machinery and equipment (sold separately)	
11	93	Office and store machines and equipment	
11	9306	Coin-operated automatic merchandising machines	
11	930656	Coin-operated mechanisms and other parts for automatic merchandising machines	
11	930657	Automatic merchandising machines, coin-operated, excluding parts	
11	9307	Office machinery and parts	
11	930700	Office machinery and parts	
11	9308	Coin-operated amusement machines	
11	930801	Coin-operated amusement machines	
11	94	Internal combustion engines	
11	9401	Gasoline engines, non-automotive	
11	940116	Gasoline engines, non-automotive	
11	9407	Diesel, semidiesel, and dual-fuel engines, non-automotive	
11	940725	Diesel, semidiesel, and dual-fuel engines, non-automotive	
11	9408	Diesel, semidiesel, and dual-fuel engines, automotive	
11	940811	Diesel, semidiesel, and dual-fuel engines, automotive	
11	9413	Parts and accessories for internal combustion engines	
11	941301	Parts and accessories for internal combustion engines	
11	95	Other machine shop products	
11	9505	Other machine shop products	
11	950501	Other machine shop products	
11	97	Turbines and turbine generator sets	
11	9701	Turbines and turbine generator sets (excluding parts)	
11	970102	Turbine generator sets	
11	970103	Steam, gas, and other turbines and turbine generators	
11	98	Parts and accessories for turbines, turbine generators, and turbine generator sets	
11	9801	Parts and accessories for turbines, turbine generators, and turbine generator sets	
11	980101	Parts and accessories for turbines, turbine generators, and turbine generator sets	
12	-	Furniture and household durables	
12	1	Household furniture	
12	11	Metal household furniture	
12	1101	Metal household furniture	
12	110102	Metal household dining room and kitchen furniture	
12	110104	Other metal household furniture	
12	1101041	Metal household furniture, beds, nonupholstered	
12	1101042	Metal household furniture, other types, nonupholstered	
12	12	Wood household furniture	
12	1201	Living room furniture (nonupholstered), wood	
12	120181	Living room furniture (nonupholstered), wood	
12	1202	Dining room furniture (nonupholstered), wood	
12	120281	Dining room furniture (nonupholstered), wood	
12	1203	Bedroom furniture (nonupholstered), wood	
12	120381	Bedroom furniture (nonupholstered), wood	
12	1204	Other wood household furniture	
12	120481	Other wood household furniture	
12	1204811	Nonupholstered wood infants' & children's furniture	
12	1204812	Nonupholstered wood furniture, outdoor and other types	
12	1205	Custom nonupholstered wood household furniture sold direct, excl. kitchen cabinets and vanities	
12	120581	Custom nonupholstered wood household furniture sold direct, excl. kitchen cabinets and vanities	
12	13	Upholstered household furniture	
12	1301	Upholstered household furniture	
12	130123	Dual purpose sleep furniture, incl. convertible sofa	
12	130141	Upholstered household furniture	
12	1301411	Upholstered  household davenports, sofas, loveseats, and settees	
12	1301412	Upholstered household sectional sofa pieces	
12	1301413	Upholstered household rocking chairs, including swivel rockers	
12	1301414	Upholstered household reclining chairs, except custom	
12	1301415	Other upholstered household furniture, including custom	
12	14	Bedding	
12	1401	Bedding	
12	140104	Innerspring mattresses, excl. crib size	
12	140107	Mattress foundations	
12	140114	Mattresses, other types, including crib, foam, waterbed mattresses and mattress inserts	
12	140122	Sleep system ensembles and mattresses, except conventional waterbeds	
12	140134	Mattress and foundation sets	
12	15	Metal porch, lawn, outdoor & casual furniture	
12	1501	Metal porch, lawn, outdoor & casual furniture	
12	150112	Metal porch, lawn, outdoor & casual furniture	
12	16	Nonupholstered household furniture, except wood and metal	
12	1601	Nonupholstered household furniture, except wood and metal	
12	160101	Nonupholstered household furniture, except wood and metal	
12	2	Commercial furniture	
12	21	Wood office furniture and store fixtures	
12	2101	Wood office furniture and store fixtures	
12	210112	Wood office seating	
12	210113	Wood office desks and extensions	
12	210114	Wood office storage units, files and tables	
12	210116	Other wood office furniture	
12	210161	Fixtures for stores, banks and offices	
12	2101611	Custom architectural woodwork, millwork, and fixtures	
12	2101612	Wood lockers, partitions, and shelving (except custom)	
12	2101613	Wood bank, office, store, and related fixtures (except custom)	
12	2101615	Wood furniture dimensions and nonwood furniture parts and frames	
12	22	Nonwood furniture and store fixtures	
12	2202	Nonwood commercial storage units, files, and tables	
12	220202	Nonwood commercial storage units, files, and tables	
12	2203	Nonwood commercial furniture	
12	220321	Nonwood commercial desks and extensions	
12	220325	Nonwood office seating	
12	220326	Nonwood office furniture panel systems, and other nonwood office furniture	
12	2204	Nonwood partitions and fixtures	
12	220405	Shelving and lockers, except wood	
12	220405A1	Commercial shelving, except wood	
12	220405A2	Bookstacks and other shelving, except wood	
12	220407	Storage racks and accessories, except wood	
12	220409	Fixtures (bank, office, and store) except wood	
12	220411	Other partitions, prefabricated, assembled and knockdown, except wood	
12	23	Public building furniture	
12	2301	Public building furniture	
12	230101	School furniture (except stone and concrete), excluding library furniture	
12	230102	Public building and related furniture, excluding school & restaurant furniture	
12	24	Commercial furniture and fixtures, n.e.c.	
12	2401	Commercial furniture and fixtures, n.e.c.	
12	240104	Bar, bowling center, cafeteria, and restaurant furniture	
12	240108	Other commercial and institutional furniture and fixtures, n.e.c.	
12	3	Floor coverings	
12	31	Carpets and rugs	
12	3101	Carpets and rugs	
12	310101	Carpets and rugs	
12	3101013	Tufted carpets and rugs	
12	32	Resilient floor coverings	
12	3201	Resilient floor coverings	
12	320170	Resilient floor coverings	
12	4	Household appliances	
12	41	Major appliances	
12	4101	Household cooking appliances	
12	410105	Electric household ranges, ovens (including microwave), surface cooking units, and equipment	
12	410139	Gas household ranges, ovens, surface cooking units and equipment	
12	410169	Other household ranges and cooking equipment, including outdoor equipment	
12	4102	Household laundry equipment and parts	
12	410220	Household laundry equipment and parts	
12	4103	Household refrigeration equipment	
12	410329	Household refrigerators, including refrigerator-freezer combinations	
12	410337	Food freezers, complete units, household	
12	410339	Parts and attachments for household refrigerators and freezers	
12	4104	Other major household appliances including room air-conditioners	
12	410445	Room air-conditioners	
12	410452	All other miscellaneous household appliances, including parts	
12	43	Household vacuum cleaners, including parts and attachments	
12	4301	Household vacuum cleaners, including parts and attachments	
12	430114	Household vacuum cleaners, including parts and attachments	
12	44	Electric housewares and fans	
12	4401	Small electric household appliances, except fans	
12	440178	Small electric household appliances, except fans	
12	4402	Electric fans, except industrial-type	
12	440228	Electric fans, except industrial-type	
12	4403	Parts and attachments for small household electric appliances	
12	440311	Parts and attachments for small household electric appliances	
12	45	Portable residential lighting fixtures, including parts and accessories	
12	4501	Portable residential lighting fixtures, including parts and accessories	
12	450135	Portable residential lighting fixtures, including parts and accessories	
12	5	Home electronic equipment	
12	57	Speakers and commercial sound equipment	
12	5707	Speakers and commercial sound equipment	
12	570708	Speakers and commercial sound equipment	
12	58	Other home electronic equipment	
12	5801	Automotive audio equipment (excluding speakers)	
12	580199	Automotive audio equipment (excluding speakers)	
12	5803	Other consumer audio and video equipment, including television receivers	
12	580301	Other consumer audio and video equipment, excluding television receivers	
12	6	Other household durable goods	
12	61	Vitreous china, fine earthenware, and other pottery products	
12	6101	Vitreous china, fine earthenware, and other pottery products	
12	610104	Vitreous china, porcelain, and earthenware	
12	610105	All other pottery products (including china decorated for the trade)	
12	65	Mirrors (decorated and undecorated)	
12	6501	Mirrors (decorated and undecorated)	
12	650104	Mirrors (decorated and undecorated)	
12	66	Lawn/garden equipment	
12	6604	Consumer riding lawn, garden, and snow equipment	
12	660404	Consumer riding lawn, garden, and snow equipment	
12	6605	Parts and attachments for consumer lawn, garden, and snow equipment	
12	660503	Parts and attachments for consumer lawn, garden, and snow equipment	
12	6606	Consumer nonriding lawn, garden, and snow equipment	
12	660601	Consumer nonriding lawn, garden, and snow equipment	
12	67	Cutlery, flatware (except precious), razors and razor blades	
12	6701	Cutlery, flatware (except precious), razors and razor blades	
12	670102	Razor blades and razors, except electric	
12	670141	Cutlery, scissors, shears, trimmers, and snips	
12	68	Metal kitchen utensil, pots, and pans	
12	6801	Metal kitchen utensil, pots, and pans	
12	680101	Stamped and spun kitchen utensils, aluminum	
12	680102	Stamped and spun kitchen utensils, except aluminum	
12	69	Window shades, blinds, and accessories	
12	6901	Window shades, blinds, and accessories	
12	690101	Window shades and window shade accessories and rollers	
12	690102	Venetian blinds	
12	690103	Other shades and blinds, including curtain and drapery fixtures, poles, & rods	
12	6A	Silverware and hollowware	
12	6A01	Silverware and hollowware, precious solid or clad metal	
12	6A0122	Silverware and hollowware, precious solid or clad metal	
13	-	Nonmetallic mineral products	
13	1	Glass	
13	11	Flat glass	
13	1105	Float, sheet, and plate glass	
13	110511	Float, sheet, and plate glass	
13	1107	Specialty glass	
13	110703	Specialty glass	
13	13	Other finished glassware	
13	1301	Other finished glassware	
13	130111	Machine-made pressed and blown lighting, automotive, and electronic glassware	
13	130116	Machine-made table, kitchen, & novelty glassware	
13	1301161	Machine-made table, kitchen, & novelty glassware, made by glass producers	
13	1301162	Machine-made table, kitchen, & novelty glassware, made from purchased glass	
13	130117	Other machine-made pressed and blown glassware	
13	1301171	Other machine-made pressed and blown glassware, made by glass producers	
13	1301172	Other machine-made pressed and blown glassware, made from purchased glass	
13	130118	Handmade pressed and blown glassware	
13	1301182	Handmade pressed and blown glassware, made from purchased glass	
13	16	Recyclable glass	
13	1601	Recyclable glass	
13	160101	Recyclable glass	
13	2	Concrete ingredients and related products	
13	21	Construction sand, gravel, and crushed stone	
13	2101	Construction sand, gravel, and crushed stone	
13	210120	Construction sand and gravel (run of pit/bank, washed, screened, etc)	
13	2101201	Construction sand and gravel, Northeast	
13	2101202	Construction sand and gravel, Midwest	
13	2101203	Construction sand and gravel, South	
13	2101204	Construction sand and gravel, West	
13	210121	Crushed and broken stone	
13	2101212	Crushed and broken limestone	
13	2101213	Crushed and broken granite	
13	2101219	Bituminous limestone, sandstone, & other crushed & broken stone	
13	22	Cement, hydraulic	
13	2201	Cement, hydraulic	
13	220161	Cement, hydraulic	
13	3	Concrete products	
13	31	Concrete block and brick	
13	3111	Structural concrete block	
13	311135	Structural concrete block	
13	3111351	Structural concrete block, lightweight units (weighing less than 105 lb/cubic ft.) (dry weight)	
13	3111352	Structural concrete block, mediumweight units (weighing 105 - 124 lb/cubic ft.) (dry weight)	
13	3111353	Structural concrete block, normalweight units (weighing 125 lb or more/cubic ft.) (dry weight)	
13	3121	Decorative concrete block	
13	312101	Decorative concrete block (such as screen, split, slump block, etc.)	
13	3131	Concrete brick	
13	313101	Concrete brick	
13	3141	Concrete pavers	
13	314101	Concrete pavers (including grid, interlocking, etc.)	
13	32	Concrete pipe	
13	3201	Concrete pipe	
13	320108	Concrete pipe	
13	3201081	Concrete culvert pipe	
13	3201082	Concrete storm sewer pipe	
13	3201083	Concrete pipe, except concrete culvert and storm sewer pipe	
13	33	Ready-mix concrete	
13	3301	Ready-mix concrete	
13	330101	Ready-mix concrete	
13	330101A	Northeast region ready-mix concrete	
13	330101B	Midwest region ready-mix concrete	
13	330101C	South region ready-mix concrete	
13	330101D	West region ready-mix concrete	
13	34	Precast concrete products	
13	3401	Precast concrete products	
13	340106	Precast concrete products	
13	3401061	Precast concrete slabs and tile, roof and floor units	
13	3401062	Precast concrete architectural wall panels	
13	3401063	Burial vaults and boxes, precast concrete	
13	3401064	Precast concrete products, except burial vaults and boxes, slabs, and arch. wall panels	
13	35	Prestressed concrete products	
13	3501	Prestressed concrete products	
13	350107	Prestressed concrete products	
13	3501071	Prestressed concrete bridge beams and solid and hollow cored slabs and panels	
13	35010711	Prestressed concrete bridge beams	
13	35010712	Prestressed concrete solid and hollow cored slabs and panels	
13	3501072	Prestressed concrete products, except bridge beams and solid and hollow cored slabs and panels	
13	4	Clay construction products ex. refractories	
13	42	Brick and structural clay tile	
13	4201	Face brick and building brick	
13	420101	Face brick and building brick	
13	4202	Glazed brick and other brick (paving, floor and sewer)	
13	420201	Glazed brick and other brick (paving, floor and sewer)	
13	44	Clay floor and wall tile, glazed and unglazed	
13	4401	Clay floor and wall tile, glazed and unglazed	
13	440131	Clay floor and wall tile, glazed and unglazed	
13	45	Structural clay products, n.e.c.	
13	4501	Structural clay products, n.e.c.	
13	450101	Vitrified clay sewer pipe and fittings	
13	450199	All other structural clay products, except clay refractories, n.e.c.	
13	5	Refractories	
13	52	Clay refractories	
13	5201	Clay refractories	
13	520181	Clay refractories	
13	53	Nonclay refractories	
13	5301	Nonclay refractories	
13	530112	Nonclay refractories	
13	6	Asphalt felts and coatings	
13	61	Prepared asphalt and tar roofing and siding products	
13	6101	Prepared asphalt and tar roofing and siding products	
13	610131	Prepared asphalt and tar roofing and siding products	
13	62	Roofing asphalts, pitches, coatings, and cement	
13	6201	Roofing asphalts, pitches, coatings, and cement	
13	620121	Roofing asphalts, pitches, coatings, and cement	
13	7	Gypsum products	
13	71	Gypsum products	
13	7101	Gypsum products	
13	710102	Gypsum building materials	
13	710116	Other gypsum products	
13	8	Glass containers	
13	81	Glass containers	
13	8101	Glass containers	
13	810104	Glass containers	
13	9	Other nonmetallic minerals	
13	92	Insulation materials	
13	9201	Mineral wool for thermal and acoustical envelope insulation	
13	920105	Mineral wool for thermal and acoustical envelope insulation	
13	9202	Mineral wool for industrial, equipment, and appliance insulation	
13	920201	Mineral wool for industrial, equipment, and appliance insulation	
13	94	Paving mixtures and blocks	
13	9401	Paving mixtures and blocks	
13	940113	Paving mixtures and blocks	
13	940113A	Emulsified asphalt, including liquid additives	
13	940113B	Other liquid asphalt and tar paving materials, including cut-backs	
13	940113C	Asphalt and tar paving mixtures (excluding liquid)	
13	95	Cut stone and stone products	
13	9501	Cut stone and stone products	
13	950111	Dressed dimension granite (including gneiss, syenite, diorite, and cut granite)	
13	950121	Dressed dimension limestone (including dolomite, travertine, calcareous, and tufa)	
13	950151	Dressed dimension marble and other stone	
13	98	Gaskets, packing, and sealing devices	
13	9801	Gaskets and gasketing material	
13	980111	Nonmetallic gaskets and gasketing	
13	980112	Metallic gaskets and machined seals	
13	9802	Packing and sealing	
13	980211	Compression packings	
13	980212	Molded packing and sealing devices	
13	980214	Rotary oil seals	
13	980215	Axial mechanical face seals and parts	
13	99	Nonmetallic minerals and products, n.e.c.	
13	9901	Industrial sand	
13	990101	Industrial glass sand	
13	990111	Industrial molding sand	
13	990121	Hydraulic fracturing sand and all other industrial sand	
13	9901211	Hydraulic fracturing sand	
13	9901212	All other industrial sand	
13	9902	Clay and stone mining and quarrying	
13	990209	Minerals and earths ground or treated	
13	9902094	Treated lightweight aggregate and crushed slag, minerals and earths	
13	9902096	Other minerals and earths, treated	
13	990211	Dimension stone mining and quarrying	
13	990214	Clay, excluding kaolin and ball clay	
13	990214B	Common (miscellaneous) clay and shale	
13	990214C	Bentonite	
13	990214V	Feldspar, fire clay, and fuller's earth	
13	990299	Talc, gypsum, and other powdered clay mining and quarrying	
13	9903	Miscellaneous nonmetallic mineral products	
13	990312	Dry-mixed concrete materials incl. sand, gravel, mortar and cement premixes	
13	990313	Other nonmetallic mineral products	
14	-	Transportation equipment	
14	1	Motor vehicles and equipment	
14	11	Motor vehicles	
14	1101	Passenger cars and chassis	
14	110131	Passenger cars	
14	1104	Motorcycles, including three-wheel motorbikes, motorscooters, mopeds, and parts	
14	110401	Motorcycles, including three-wheel motorbikes, motorscooters, mopeds, and parts	
14	1105	Trucks, truck tractors, & bus chassis 14,000 lb or less, incl. minivans & suvs	
14	110571	Trucks, truck tractors, & bus chassis 14,000 lb or less, incl. minivans & suvs	
14	1106	Trucks, over 14,000 lbs. GVW	
14	110684	Trucks, over 14,000 lbs. GVW	
14	1106841	Truck, truck tractors, and bus chassis (chassis of own manufacture) 14,001 to 33,000 lbs	
14	1106842	Truck, truck tractors, and buses chassis (chassis of own manufacturer) 33,001 lbs or more	
14	1106843	Buses, including military and firefighting vehicles (chassis of own manufacture)	
14	12	Motor vehicles parts	
14	1205	Motor vehicles parts	
14	120501	Gasoline engines and engine parts, excl. carburetors, pistons, and valves	
14	1205011	Gasoline engines and engine parts, new	
14	1205013	Gasoline engines and engine parts, rebuilt	
14	120502	Motor vehicle steering and suspension parts	
14	120503	Motor vehicle transmission and power train	
14	1205031	Motor vehicle drive train components, except wheels and brakes, new	
14	12050310	Motor vehicle transmissions except auxiliary and parts, new	
14	12050313	Parts for manual and automatic transmissions, new	
14	12050314	Motor vehicle axles and axle parts, new	
14	12050315	Other motor vehicle drive train components, except wheels and brakes, new	
14	1205033	Motor vehicle drive train components, rebuilt	
14	120504	Motor vehicle brake systems	
14	1205041	Motor vehicle brake parts and assemblies, new	
14	1205041A	Motor vehicle drum brake assemblies and parts, new	
14	1205041B	Other motor vehicle brake parts and assemblies, new	
14	1205041C	Motor vehicle disc brake assemblies and parts, new	
14	1205043	Motor vehicle brake parts and assemblies, rebuilt	
14	120505	Filters for internal combustion engines and motor vehicles	
14	120506	Exhaust systems	
14	120507	Motor vehicle wheels	
14	120508	Other motor vehicle parts	
14	120511	Vehicle seating and interior trim	
14	1205111	Automobile trimmings	
14	1205113	Seats for public conveyance and aircraft	
14	120512	Motor vehicle air conditioning	
14	1205127	Motor vehicle mechanical air conditioning systems	
14	120512B	Automotive air conditioning compressors (open type, with or without motor)	
14	120513	Carburetors, pistons, piston rings, and valves	
14	120514	Motor vehicle electrical and electronic equipment	
14	1205141	Vehicular lighting equipment	
14	1205142	Other motor vehicle electrical and electronic equipment	
14	12051421	Ignition wiring harness and cable sets	
14	12051422	Battery charging alternators, generators, and regulators	
14	12051423	Cranking motors (starters)	
14	12051424	Parts for electrical and electronic engine equipment	
14	12051425	All other miscellaneous non-engine electrical and electronic equipment	
14	12051426	All other miscellaneous complete engine electrical equipment, including spark plugs	
14	13	Truck and bus bodies	
14	1301	Truck and bus bodies sold separately	
14	130121	Bus bodies and truck cabs, sold separately	
14	130141	Van bodies, sold separately	
14	1301411	Van bodies, walk-in, sold separately	
14	1301412	Van bodies, separate cab, sold separately	
14	13015	Other truck and vehicle bodies, sold separately	
14	130151	Dump truck bodies, sold separately	
14	130152	All other truck and vehicle bodies, sold separately	
14	130153	Service truck bodies, sold separately	
14	1302	Complete vehicles on purchased chassis	
14	13027	Buses and firefighting vehicles, complete, produced on purchased chassis	
14	130275	Buses and firefighting vehicles, complete, produced on purchased chassis	
14	13029	Other trucks and vehicles, complete, produced on purchased chassis	
14	130294	Other trucks and vehicles, complete, produced on purchased chassis, except upfitting trucks	
14	130299	Upfitting trucks, complete, produced on purchased chassis	
14	14	Truck trailers	
14	1406	Truck trailers	
14	140602	Truck trailers and chassis, axle rating 10,000 lb or more	
14	140603	Truck trailers and chassis, axle rating less than 10,000 lb	
14	15	Motor homes, built on purchased chassis	
14	1501	Motor homes, built on purchased chassis	
14	150101	Motor homes, built on purchased chassis	
14	16	Travel trailers and campers	
14	1601	Travel trailers	
14	160101	Travel trailers	
14	1601016	Conventional travel trailers	
14	1601017	Fifth wheel travel trailers	
14	1602	Camping trailers, campers, pick-up covers, and parts	
14	160201	Camping trailers, campers, pick-up covers, and parts	
14	1602013	Other parts and components, excluding appliances and furnishings	
14	1602014	Truck campers, caps, box covers, and folddown camping trailers	
14	16020142	Truck campers, caps, and box covers	
14	2	Aircraft and aircraft equipment	
14	21	Aircraft	
14	2102	Civilian aircraft	
14	210206	Civilian aircraft	
14	2104	Military aircraft	
14	210401	Military aircraft	
14	23	Aircraft engine and engine parts	
14	2301	Aircraft engine and engine parts	
14	230101	Aircraft engine and engine parts	
14	2301011	Military aircraft engines	
14	2301013	Civilian aircraft engines	
14	2301015	Aeronautical services on aircraft engines	
14	2301017	Aircraft engine parts and accessories	
14	23010175	Parts and accessories for military aircraft engines	
14	23010177	Parts and accessories for civilian aircraft engines	
14	25	Other aircraft parts and equipment	
14	2501	Other aircraft parts and equipment	
14	250102	Aircraft propellers and helicopter rotors	
14	250103	Aircraft parts and auxiliary equipment	
14	2501031	Aircraft mechanical power transmission equipment for civilian and military aircraft	
14	2501032	Aircraft landing gear for civilian and military aircraft	
14	2501033	Other aircraft subassemblies and parts for military aircraft	
14	2501034	Other aircraft subassemblies and parts for civilian aircraft	
14	3	Ships and boats	
14	31	Ships	
14	3102	Military self-propelled ships, new construction	
14	310201	Military self-propelled ships, new construction	
14	3103	Nonmilitary self-propelled ships, new construction	
14	310301	Nonmilitary self-propelled ships, new construction	
14	3104	Nonpropelled ships, new construction	
14	310401	Nonpropelled ships, new construction	
14	32	Boats	
14	3201	Outboard motorboats, including commercial and military (except sailboats and lifeboats)	
14	320107	Outboard motorboats, wood or metal, incl. comm. and military (exc. sailboats and lifeboats)	
14	320108	Outboard motorboats, plastics/fiberglass, incl. comm. and mil. (exc. sailboats and lifeboats)	
14	3202	Inboard motorboats, including commercial and military (except sailboats and lifeboats)	
14	320206	Inboard cabin cruisers, including commercial and military (except sailboats and lifeboats)	
14	320207	Other inboard motorboats, including commercial and military (except sailboats and lifeboats)	
14	3203	Inboard-outdrive boats, including commercial and military (except sailboats and lifeboats)	
14	320309	Inboard-outdrive boats, cabin cruisers, incl. comm. and military (exc. sailboats and lifeboats)	
14	320310	All other inboard-outdrive boats, incl. comm. and military (except sailboats and lifeboats)	
14	3204	All other boats (excluding military and commercial)	
14	320406	All other boats (excluding military and commercial)	
14	4	Railroad equipment	
14	41	Locomotives, new and rebuilt, including parts	
14	4104	Locomotives, new and rebuilt, including parts	
14	410402	Locomotives, new and rebuilt, including parts	
14	42	Railroad cars and car parts	
14	4203	Railway maintenance of way equipment & parts, railcar parts, & other railway vehicles	
14	420303	Air brake and other brake equipment	
14	420304	Railway maintenance of way & all other railroad and streetcar equipment, parts and accessories	
14	4204	Railroad cars	
14	420402	Railroad cars	
14	42040201	Passenger and freight train cars, new (excluding parts)	
14	42040202	Street, subway, trolley, & rapid transit cars (new & rebuilt) & rebuilt passenger/freight cars	
14	9	Transportation equipment, n.e.c.	
14	91	Transportation equipment, n.e.c.	
14	9111	Other transportation equipment, incl. golf carts, vehicle trailers, and all-terrain vehicles	
14	911101	Self-propelled golf carts and industrial in-plant personnel carriers and parts	
14	911104	Automobile and light truck trailers	
14	911105	All other miscellaneous transportation equipment, including all-terrain vehicles	
14	9111051	All-terrain vehicles and parts	
14	9111052	All other miscellaneous transportation equipment and parts	
15	-	Miscellaneous products	
15	1	Toys, sporting goods, small arms, etc.	
15	11	Toys, games, and children's vehicles	
15	1101	Toys, games, and children's vehicles	
15	110152	Nonelectronic games and puzzles (excl. toys), and electronic toys (incl. parts)	
15	1101521	Nonelectronic games and puzzles, including parts	
15	1101522	Electronic toys and games, incl. home video games (excl disks)	
15	110153	Baby carriages and children's vehicles, excl. bicycles w/pneumatic tires	
15	110154	Other nonelectronic toys, including parts	
15	110155	Models, science & craft kits/supply, & collectors' miniatures	
15	110156	Dolls, toy animals, action figures and stuffed toys, incl parts	
15	12	Sporting and athletic goods	
15	1201	Sporting and athletic goods	
15	120103	Fishing tackle and equipment	
15	120127	Golf equipment, excluding apparel and shoes	
15	120182	Bicycles, adult tricycles, unicycles and parts	
15	1201822	Bicycles, adult tricycles, and unicycles	
15	1201825	Parts for bicycles, adult tricycles, and unicycles	
15	120185	Playground equipment	
15	120192	Gymnasium and exercise equipment	
15	120193	Other sporting and athletic goods	
15	13	Small arms and ammunition	
15	1301	Small arms	
15	130127	Rifles	
15	130128	Single barrel shotguns, other small firearms n.e.c., and parts & attachments for small arms	
15	130129	Pistols and revolvers	
15	1302	Small arms ammunition	
15	130281	Small arms ammunition	
15	1303	Other small arms ammunition products	
15	130301	Small arms ammunition primers	
15	130308	All other small arms ammunition products	
15	2	Tobacco products, incl. stemmed & redried	
15	21	Cigarettes, including nontobacco	
15	2101	Cigarettes, including nontobacco	
15	210105	Cigarettes, including nontobacco	
15	24	Stemmed and redried tobacco	
15	2402	Stemmed and redried tobacco	
15	240208	Stemmed and redried tobacco	
15	2402081	Tobacco, unstemmed leaf, redried before packing	
15	2402084	Tobacco, stemmed	
15	25	Other tobacco products	
15	2501	Other tobacco products	
15	250101	Other tobacco products	
15	2501011	Cigars	
15	2501014	Chewing and smoking tobacco	
15	3	Notions	
15	32	Needles, pins, and fasteners	
15	3201	Needles, pins, and fasteners	
15	320102	Zippers and slide fasteners	
15	320103	Buckles, non-slide fasteners, needles, and pins	
15	3301	Buttons, button blanks, and parts	
15	330121	Buttons, button blanks, and parts	
15	4	Photographic equipment and supplies	
15	41	Photographic and photocopying equipment	
15	4107	Photographic and photocopying equipment	
15	410701	Photographic and photocopying equipment	
15	4107019	Motion picture & other photographic equipment, n.e.c.	
15	410701A	Still picture and photocopying equipment	
15	42	Photographic supplies	
15	4206	Photographic supplies	
15	420601	Photographic supplies	
15	4206011	Prepared photographic chemicals	
15	4206012	Photographic sensitized film, plates, paper, and cloth	
15	5	Mobile homes	
15	53	Manufactured homes (mobile homes), all sizes (incl. multisection)	
15	5303	Manufactured homes (mobile homes), all sizes (incl. multisection)	
15	530301	Manufactured homes (mobile homes), all sizes (incl. multisection)	
15	56	Nonresidential mobile buildings	
15	5603	Nonresidential mobile buildings	
15	560301	Nonresidential mobile buildings	
15	6	Medical, surgical & personal aid devices	
15	62	Surgical and medical instruments	
15	6201	Surgical and medical instruments	
15	620103	Surgical and medical instruments	
15	6201031	Surgical and medical catheters	
15	6201033	Orthopedic and surgical instruments	
15	6201034	Surgical and medical diagnostic apparatus, excluding electromedical	
15	6201035	Surgical and medical syringes and hypodermic needles	
