group_code	item_code	item_name
10	320111	Steel barrel,55 gal.	
10	320116	Steel pail, 5 gal	
10	410105	Padlock combination	
10	410106	Padlock, disc tumbler	
10	410107	Cabinet hardware, other than hinges	
10	410108	Padlock, pin tumbler	
10	410109	Padlocks	
10	410111	Cabinet hinge	
10	410112	Magnetic catch	
10	410113	Door lock, mortise, std. duty, keyed	
10	410114	Door lock, bored, std. duty, keyed	
10	410115	Apartment door lock no. 160a	
10	410116	Door lock, bored, residential, keyless	
10	410117	Door lock set, front door, no. 150	
10	410118	Door lock, bored, residential, keyed	
10	410119	Exit device	
10	410121	Full mortise hinges, light wt.	
10	410122	Door locks, locksets, lock trim, excluding architectural trim	
10	410124	Hinges, excluding cabinet hinges, including spring hinges	
10	410125	Sash fastener	
10	410126	Sash lift	
10	410127	Casement operator	
10	410129	Screen door closer, pneumatic type	
10	410131	Door closer, overhead, commodity grade	
10	410132	Door controls, closers and checking devices	
10	410134	Sliding door hardware	
10	410135	Kick plate	
10	410136	Door stop	
10	410137	Cabinet pull	
10	410138	Dead lock, standard duty	
10	410139	Key blanks	
10	410141	Hangers, tracks and related items	
10	410142	Protect. plates, push plates pulls, push pull bars &	
10	410144	Window hardware	
10	410145	Rim locks and other locking devices	
10	410146	Cabinet hinges	
10	410147	Cabinet hardware	
10	410148	Other builders hardware	
10	410149	Screen and storm door hardware	
10	4102	Other hardware,n.e.c. . . . . . . . . . . . . . . . . . . . .	
10	410256	Caster,bedframe . . . . . . . . . . . . . . . . . . . . . . .	
10	410321	Marine hardware	
10	410331	Aircraft hardware	
10	410344	Automotive door latch	
10	410345	Other automobile hardware	
10	410347	Stern cleat, marine	
10	410349	Chock fitting, marine	
10	410351	Stern light, marine	
10	410456	Bedframe caster	
10	410457	Caster, office chair	
10	410461	Desk lock, cam type	
10	410501	Other hardware	
10	420106	Axes, adzes, and hatchets	
10	420111	Paper knife	
10	420112	Chipper knife	
10	420121	Wood chisel - 1 inch	
10	420131	Wrench, open-end	
10	420132	Wrench, box	
10	420133	Adjustable wrench, including pipe	
10	420134	Pipe wrench, heavy duty	
10	420141	Screwdrivers	
10	420144	Automobile bumper jack, ratchet type	
10	420146	Vise, standard	
10	420147	Wrench socket	
10	420149	All other wrenches	
10	420151	Pliers	
10	420156	Shovel	
10	420161	Hammers, light forged	
10	420166	Steel goods (forks, hoes, rakes, etc.)	
10	420167	Handsaws and handsaw blades	
10	420171	Trowel	
10	420176	File flat	
10	420178	All other mechanics' hand service tools	
10	420179	All other edge tools	
10	420181	Hacksaw blades	
10	420182	Handsaw, crosscut	
10	420183	All other hand tools, except edge tools	
10	51	Enameled iron fixtures	
10	5101	Enameled iron fixtures	
10	510101	Enameled iron bathtubs	
10	510111	Enameled iron lavatories	
10	510121	Enameled iron sinks	
10	520101	Lavatory	
10	520111	Water closet combination	
10	520112	Plumbing fixtures	
10	520113	Fixture accessories and fittings	
10	53	Steel fixtures	
10	5301	Steel fixtures	
10	530101	Enameled steel bathtubs	
10	530111	Enameled steel sinks	
10	530113	Stainless steel sinks	
10	530121	Enameled steel lavatories	
10	5401	Brass fittings	
10	540101	Bathtub filler	
10	540111	Bathtub drain and overflow	
10	540112	Bathtub and shower fitting combination	
10	540113	Single control bath/shower combo	
10	540121	Lavatory faucet, combination	
10	540141	Sink faucet, deck type	
10	540142	Single control kitchen sink	
10	540161	Lavatory trap, bent tube, adjustable	
10	540162	Water control/float valve	
10	540215	Lavatory fittings	
10	540219	Sink fittings	
10	560101	Lavatories	
10	560103	Drinking fountains	
10	560105	Sinks and sink laundry tray combinations	
10	560107	Bath tubs	
10	560109	Urinals	
10	560111	All other metal sanitary ware	
10	610102	Gas heating boilers	
10	610103	Oil heating boilers	
10	610105	Dual fuel cast iron heating boilers	
10	610111	Steel heating boilers	
10	610113	Steel heating boilers over 400 mbh	
10	610121	Radiation,25 inches high,cast iron. . . . . . . . . . . . . .	
10	610122	Radiation,baseboard,cast iron . . . . . . . . . . . . . . . .	
10	610123	Radiation, baseboard, nonferrous	
10	610131	Steel radiators and convectors	
10	610141	All other radiators and convectors	
10	620132	Warm air furnaces, humidifiers, & elect. comfort eq.	
10	620133	Steel, forced air, oil, 95-112 m btu	
10	620134	Forced air, oil	
10	620136	Gas-fired wall furnaces	
10	620142	Forced air, gas	
10	620145	Floor & wall furnaces, heaters, stokers, and parts	
10	620152	Floor furnace,gas . . . . . . . . . . . . . . . . . . . . . .	
10	620156	Other floor and wall furnaces	
10	620158	Split system, condensing unit	
10	620159	Electric, forced air, 10kw	
10	620162	Humidifier, evaporative type	
10	630111	Commercial/industrial oil burners	
10	630112	Oil burner, conversion type	
10	630116	Gas burners over 400 mbh	
10	630121	Gas burners, 400 mbh and under	
10	630136	Com./ind. dual fuel burners	
10	630151	Parts for conversion burners	
10	640101	Gas fired, vented	
10	640102	Gas fired,unvented. . . . . . . . . . . . . . . . . . . . . .	
10	640103	Gas-fired domestic heating stoves	
10	640111	Oil fired,radiant . . . . . . . . . . . . . . . . . . . . . .	
10	640112	Oil fired, vaporizing	
10	640121	Wood/coal stoves, non-airtight	
10	640126	Wood/coal stoves, air tight	
10	640137	Other domestic heating stoves	
10	65	Unit heaters and ventilators	
10	6501	Unit heaters	
10	650121	Gas fired propeller-fan type, under 400 mbh	
10	650123	Steam, cabinet type	
10	650126	Steam, propeller fan type	
10	6502	Unit ventilators	
10	650231	Schoolroom	
10	660113	Gas	
10	660115	Oil	
10	660117	Solar water heater system	
10	67	Other systems and other parts	
10	6701	Other heating systems	
10	670108	Unit heaters	
10	670111	Electric comfort heating equipment	
10	670116	Gas-fired infra-red heaters	
10	670121	Non-electric fireplaces	
10	670126	Other heating systems, n.e.c.	
10	6702	Other parts, n.e.c.	
10	670216	Other parts, n.e.c.	
10	68	Solar heating equipment	
10	6801	Solar heating equipment	
10	680102	Solar heating equipment	
10	69	Electric comfort heating equipment	
10	6901	Electric comfort heating equipment	
10	7101	Metal doors, sash, and trim	
10	710101	Window,steel,residential,casement . . . . . . . . . . . . . .	
10	710102	Window, steel, industrial	
10	710111	Window, aluminum, res. slide type	
10	710112	Window, aluminum, res. single hung	
10	710113	Window, aluminum, com., projected	
10	710114	Window, aluminum, com., double hung	
10	710121	Door assembly, steel	
10	710122	Door frame, steel	
10	710123	Sliding glass door, aluminum	
10	710131	Aluminum storm window	
10	710132	Aluminum storm door combination	
10	710201	Aluminum doors	
10	710203	Iron and steel doors	
10	710205	Steel door frames	
10	710206	Aluminum door frames	
10	710207	Shower doors and tub enclosures	
10	710208	Other metal door, frames, & shower door/tub enclosr.	
10	710309	Aluminum window sash and frames	
10	710311	Steel window sash and frames	
10	7106	Metal window/door screens (exc. combos) & weather strip	
10	710617	Metal window/door screens (exc. combos) & weather strip	
10	720101	Pressure tank, above ground	
10	720102	Pressure vessels, non-aluminum	
10	720103	Pressure vessel, 30,000 gallon	
10	720109	Other water tanks, field erected	
10	720111	Elevated water tank, field assembled	
10	720112	Bulk storage tank, 6000 gallons or less	
10	720113	Bulk storage tank, over 6000 gallons	
10	720114	Oil storage tank, API, 10,000 barrel	
10	720115	Oil storage tank, API, 55,000 barrel	
10	720116	Truck tanks for liquid fuels except LPG	
10	720117	Truck tanks-LPG butane	
10	720118	Truck tanks - other fluids	
10	720119	Carbon steel truck tanks	
10	720121	Gas cylinder, L. P. G.	
10	720125	Standard and customized LPG tanks	
10	720127	Basement oil storage tanks	
10	720128	Oilfield, bolted tanks	
10	720129	Farm storage tanks	
10	720131	Air receivers	
10	720133	Other pressure tanks	
10	720136	All other tanks & vessels, custom fab. at factory	
10	720137	Pressure tanks & vessels, inc. process vessels, etc.	
10	720138	Custom tanks, 3/4 inch and less	
10	720139	Custom tanks, over 3/4 inch	
10	720141	LPG tank, 3,000 gallons and over	
10	720142	Pressure vessels, non-LPG, 3,000 gal.	
10	720147	Petroleum storage tanks	
10	720148	All other customized tanks, field assembled	
10	730101	Roofing, steel	
10	730102	Roofing, aluminum, and other metals	
10	730106	Roofing, aluminum	
10	730107	Roof drainage equipment, steel	
10	730108	Roof drainage equipment, aluminum	
10	730109	Siding, aluminum	
10	730111	Siding aluminum, noninsul. mfr. to dist.square	
10	730112	Siding alum., noninsul., mfr. to dlr.	
10	730113	Siding alum., insultated, mfr. to dist. square	
10	730114	Siding alum., insulated, mfr. to dlr.	
10	730115	Window and door trim, aluminum	
10	730116	Siding, steel	
10	730117	Floor, fabricated metal	
10	730118	Roof ventilators	
10	730119	Soffits, facia, and shutters, aluminum	
10	730131	Air conditioning ducts and stove pipe	
10	730132	Metal roofing and drainage equipment	
10	730133	Sheet metal siding	
10	730135	Sheet metal roof ventilators, louvers and dampers	
10	730136	Other sheet metal work	
10	730145	Stovepipe, furnace smokepipe, elbows & ducts, steel	
10	730146	Air conditioning ducts, incl. dust collecting, steel	
10	730155	Furnace pipe, galv., 30 gal., 6 in. dia.ea.	
10	730156	Cornices, skylights, ceiling domes, coping, etc.	
10	730157	Elbows 90 dg., galv., 30 ga., 6 in. dia.ea.	
10	730158	Bins and vats	
10	730159	Grain bin, farm	
10	730161	Grain bin, commercial	
10	730162	Culverts, flumes, and irrigation pipes, steel	
10	730163	Culverts, flumes, and irrigation pipes, aluminum	
10	730164	Restaurant, hotel & kitchen sheet metal equipment	
10	730165	Awnings, canopies, and carports, prefab., aluminum	
10	730166	Other sheet metal work, steel	
10	730167	Other sheet metal work, aluminum	
10	730169	Other sheet metal work, not steel or aluminum	
10	730171	Electronic enclosures	
10	730181	Louvers & dampers, heat, vent. & a/c, steel & alum.	
10	730185	Other sheet metal work, steel	
10	730187	Other sheet metal work, aluminum	
10	730189	Other sheet metal work, not steel or aluminum	
10	7401	Struct., arch., pre-eng. metal products	
10	740101	Fabricated structural steel for bldgs.	
10	740111	Fabricated structural steel for bridges net ton	
10	740131	Open steel floor grating	
10	740141	Grain storage bldg., steel, rigid frame ea.	
10	740145	Metal building, steel, rigid frame	
10	740181	Expanded metal lath	
10	740182	Expanded corner bead	
10	740187	Open web steel joists, longspan	
10	740189	Open web steel joists,short span. . . . . . . . . . . . . . .	
10	740191	Fabricated bars	
10	740195	Fabricated steel pipe and fittings	
10	7402	Fabricated iron and steel pipe and fittings	
10	740201	Petrochemical	
10	740202	Fossil fuel power plant	
10	740206	Nonpressure pipe: heating, ventilation	
10	740212	Petrochemical, paper mill, & water sewage treatment	
10	740213	Fossil fuel and nuclear power plant	
10	740214	Other iron and steel pipe and fittings	
10	7403	Fabricated iron and steel tube and fittings	
10	740301	Seamless tubing	
10	740302	Welded tubing	
10	740304	Other iron and steel tube and fittings	
10	7404	Nonferrous pipe, tube, and fittings	
10	740401	Aluminum pipe and tube fabrication	
10	740402	Copper pipe and tube fabrication	
10	740403	Other nonferrous pipe and tube fabrication	
10	740451	Nonferrous pipe, tube, and fittings	
10	740501	Fabricated structural metal for buildings	
10	740511	Fabricated structural metal for bridges	
10	740512	Other fabricated structural metal	
10	7406	Prefabricated metal buildings and components	
10	740645	Metal building, steel, rigid frame	
10	740731	Open steel floor grating	
10	740781	Expanded metal lath	
10	740782	Expanded corner bead	
10	740784	Metal plaster base accessories	
10	740785	Miscellaneous metal work	
10	740787	Open web steel joists, longspan	
10	740791	Fabricated concrete reinforcing bars	
10	740793	Short span open web joists	
10	740794	Bar joists and fabricated concrete reinforcements	
10	740795	Long span joists	
10	740801	Warm air or air conditioning grilles,	
10	740804	Railings	
10	740805	Grating and grating treads	
10	740806	Light gauge metal framing	
10	740808	Metal scaffolding and shoring and forming for concrete work	
10	740809	Other architectural and ornamental metal work	
10	740816	Other architectural and ornamental metal work	
10	7409	Iron and steel pipe, tube, and fittings	
10	740903	Nonpressure pipe and tubing	
10	740905	Petrochemical and paper mill	
10	740907	Water/sewage treatment	
10	740909	Other iron and steel pipe, tube and fittings	
10	740951	Iron and steel pipe, tube, and fittings	
10	750101	Bare tube heat exchangers	
10	750102	Fin tube heat exchangers	
10	750107	Steam condensers	
10	760101	Large diameter pipe	
10	760106	Stacks	
10	760111	Weldments	
10	760112	Steel plate for containers	
10	760121	Other fabricated steel plate	
10	760123	Weldments & fabricated steel plate for oth. purposes	
10	770101	Water tube boiler, 10g and less, 15-449 psi	
10	770102	Water tube boilers up to 100,000 lbs./hr.	
10	770104	Stationary and marine power boilers	
10	770106	Water tube broiler, 10 to 100g, 15-449 psi	
10	770109	Water tube boilers over 250,000 lbs/hr.	
10	770111	Water tube boiler, 10 to 100g, 450 psi and up	
10	770113	Fire tube boilers	
10	770116	Fire tube boiler, steam pressure	
10	770124	Parts/attachments for steel power boilers	
10	780101	Primary vessels and tanks	
10	790115	Industrial and commercial	
10	790118	Public and educational	
10	790214	Grain storage bldgs., incl. farm & commercial types	
10	790215	Other farm service buildings, steel and aluminum	
10	790221	Small utility bldgs, incl. tool sheds, cabanas, etc.	
10	790235	Dwellings & other non-farm buildings	
10	8101	Bolts, nuts, screws, and rivets	
10	810101	Machine bolts	
10	810106	Carriage bolts	
10	810111	Rivets	
10	810116	Nuts	
10	810121	Machine screws	
10	810126	Wood screws	
10	810131	Cap screws	
10	810136	Tapping screws	
10	810141	Mine roof bolt	
10	810146	Hi-strength structural bolt, 7/8"x2 1/2"100 units	
10	810151	Special industrial fasteners	
10	810207	Square and round bolts	
10	810208	Studs	
10	810209	Flanged self locking sets, lag and wood screws	
10	810221	Machine screws	
10	810241	Mine roof bolts	
10	810246	High-strength structural and bent bolts	
10	810256	Thread-cutting & rolling, & self drilling screws	
10	810261	Other externally threaded fasteners	
10	8301	Lighting fixtures	
10	830101	Res., incandescent, ceiling, pendant	
10	830103	Res., incand., ceiling, enclosed bowl	
10	830105	Res., incandescent, ceiling, bent bowl	
10	830107	Res., incand., interior wall bracket	
10	830109	Res., incand., exterior wall bracket	
10	830111	Residential fluorescent ceiling fixture ea.	
10	830121	Com., incand., surface, exit light	
10	830123	Com. or res., incand., square recessed	
10	830131	Com., fluor., non-air handling	
10	830133	Com., fluor., air handling	
10	830135	Com., fluor., striplight	
10	830137	Com. , fluor. , plastic wrap around	
10	830141	Industrial incandescent, removable dome ea.	
10	830146	Ind., fluor., enamel finish	
10	830148	Ind., incand., explosion proof	
10	830151	Passenger car headlight assembly	
10	830153	Motor vehicle rear light assembly	
10	830161	Floodlight, incandescent, 1,500 w., g.p.ea.	
10	830163	Mercury vapor floodlight, 400 watt	
10	830164	Mercury floodlight, 1000 watt	
10	830165	Incandescent luminaire,type III . . . . . . . . . . . . . . .	
10	830167	Mercury vapor luminaire, type III	
10	830169	Flourescent luminaire,for 4-6 ft. lamp. . . . . . . . . . . .	
10	830171	Lighting standard, aluminum	
10	830181	Flashlight, 2 cell, general purpose	
10	830201	Res., incandescent, ceiling, pendant	
10	830203	Res., incand., ceiling, enclosed bowl	
10	830205	Res., incandescent, ceiling, bent bowl	
10	830207	Res., incand., interior wall bracket	
10	830209	Res., incand., exterior wall bracket	
10	830211	Residential fluorescent ceiling fixture ea.	
10	830221	Incandescent interior, including bath	
10	830222	Incandescent outdoor	
10	830223	Flourescent	
10	830229	Components and renewal parts (excludin	
10	830301	Commercial incandescent fixtures, surface or pendant	
10	830303	Commercial incandescent fixtures, recessed	
10	830307	Other commercial incand. fixtures, incl. portable	
10	830311	Commercial H.I.D. fixtures, mercury and other types	
10	830321	Commercial fluor. fixtures, recessed air handling	
10	830323	Commercial fluor. fixtures, recessed non-air	
10	830325	Commercial fluorescent strip lights	
10	830327	Commercial fluorescent ceiling systems	
10	830329	Commercial fluorescent fixtures, plastic wraparound	
10	830331	Commercial fluorescent fixtures, wall mounted	
10	830333	Commercial fluorescent fixtures, surface or pendent	
10	830338	Other commercial fluor. fixtures, incl. portable	
10	830345	Component or renewal parts for commercial fixtures	
10	830351	Industrial incandescent fixtures, general types	
10	830361	Industrial fluorescent fixtures, general types	
10	830371	Industrial H.I.D. fixtures, mercury and other types	
10	830381	Other industrial fixtures	
10	830391	Components or renewal parts for industrial fixtures	
10	8304	Vehicular lighting equipment	
10	830401	Motor vehicle lighting	
10	830402	All other vehicular lighting equipment	
10	830403	Component and renewal parts	
10	830404	Vehicular lighting equipment	
10	830451	Passenger car headlight assembly	
10	830453	Motor vehicle rear light assembly	
10	830501	Floodlight, incandescent, 1,500 w., g.p.ea.	
10	830503	Mercury vapor floodlight, 400 watt	
10	830504	Mercury floodlight, 1000 watt	
10	830507	Mercury vapor luminaire, type III	
10	830511	Lighting standard, aluminum	
10	830521	Flashlight, 2 cell, general purpose	
10	880111	Wire rope and cable	
10	880121	Composite wire strand, rope and cable	
10	880141	Wire forms	
10	880198	Ferrous wire rope, cable and strand made from purchased wire	
10	880199	Wire strand, other than composite types	
10	8802	Steel nails and spikes	
10	880211	Bright nails	
10	880213	Galvanized nails	
10	880217	Cement coated nails	
10	880219	Other wire nails	
10	880223	Steel wire staples	
10	880299	Steel nails and spikes	
10	8806	Steel fencing and fence gates	
10	880613	Chain link fencing	
10	880621	Wire fence, woven and welded	
10	880635	Fence posts, gates and fittings	
10	880699	Steel fencing and fence gates	
10	880721	Insect wire screening	
10	880771	Woven wire netting	
10	880798	Ferrous wire cloth made from purchased wire	
10	880799	Wire cloth and other woven wire products	
10	880941	Wire chain, tire	
10	880949	Other wire chain, excl. tire chain	
10	880951	Barbed and twisted steel wire	
10	880955	Wire bale ties	
10	880961	Welded steel wire fabric for concrete reinforcing	
10	880965	Other steel wire fabric	
10	880973	Wire carts	
10	880998	Other fabricated ferrous wire products	
10	880999	Other wire products	
10	881299	Steel nails, staples, tacks and spikes made in plants that draw wire	
10	8901	Other miscellaneous metal products	
10	890103	Collapsible tube, aluminum	
10	890104	Collapsible tube, lead	
10	890106	Job stampings. automotive	
10	890111	Job stampings. non-automotive	
10	890116	Truck leaf spring, original equipment	
10	890119	Passenger car leaf spring, repl.	
10	890121	Truck leaf spring, replacement	
10	890122	Steel spring, pass. car, to auto mfr.	
10	890123	Spring, steel coil, car or truck	
10	890124	Steel spring, precision mechanical	
10	890126	Insect screening, galvanized	
10	890133	Insect screening, aluminum	
10	890141	Wire rope, impvd. plow steel, 1 1/8 in. ft.	
10	890146	Wire rope, impvd. plow steel, 5/8 inch	
10	890151	Welded wire fabric	
10	890153	Steel strapping, flat, 1-1/4x .031	
10	890154	Steel strapping, flat, 5/8'' x .020''	
10	890161	Chain link fabric	
10	890165	Gas welding rods	
10	8902	Hot formed springs	
10	890216	Orig. equip. leaf springs, except for passenger cars	
10	890217	Replacement leaf springs for motor vehicles	
10	890222	Steel spring, pass. car, to auto mfr.	
10	890223	Steel coil springs for passenger cars and trucks	
10	890225	Locomotive, railroad car & other helical springs	
10	890229	Orig. equipment coil springs for cars, buses, trucks	
10	8903	Cold formed springs	
10	890311	Cold formed flat springs made of sheet & strip steel	
10	890503	Collapsible tubes	
10	890504	Collapsible tube, lead	
10	890506	Original equipment automotive stamping	
10	890508	Replacement part automotive stamping	
10	890511	Job stampings. non-automotive	
10	890526	Insect screening, galvanized	
10	890533	Insect screening, aluminum	
10	890534	Industrial wire cloth	
10	890541	Wire rope, impvd. plow steel, 1 1/8 in. ft.	
10	890546	Wire rope, impvd. plow steel, 5/8 inch	
10	890551	Welded wire fabric	
10	890553	Steel strapping, flat, 1-1/4x .031	
10	890554	Steel strapping, flat, 5/8'' x .020''	
10	890555	Metal strapping	
10	890556	Metal ladders	
10	890557	Metal ladders	
10	890561	Chain link fabric	
10	890562	Metal picture frames	
10	890565	Gas welding rods	
10	890566	Other primary metal prods. (nails/brads/staples/etc)	
10	8906	Metal crowns and closures	
10	890611	Metal commercial closures (caps)	
10	890615	Other metal closures, except crowns	
10	890617	Metal crowns	
10	890621	Metal closures	
10	890622	Metal crowns and closures	
10	890731	Other stamped and pressed metal end products	
10	890801	Converted unmounted aluminum foil packaging products	
10	890821	Converted unmounted alum. foil for nonpkg appl.	
10	890831	Other metal foil and leaf	
10	9	Metal treatment services	
10	91	Metal treatment services	
10	9101	Metal plating and polishing	
10	910111	Metal plating and polishing	
10	9102	Metal coating and allied services	
10	910222	Metal coating and allied services	
10	9103	Metal heat treating	
10	910331	Metal heat treating - New England	
10	910332	Metal heat treating - Middle Atlantic	
10	910333	Metal heat treating - South Central	
10	910334	Metal heat-treating - Michigan	
10	910335	Metal heat treating - Southeast	
10	910336	Metal heat treating - North Central	
10	910337	Metal heat treating - Pacific Coast	
10	910338	Metal heat treating - Southwest	
10	910339	Metal heat treating - New England	
10	910349	Metal heat treating	
11	11	Farm and garden tractors	
11	1101	Wheel type - farm	
11	110102	Gasoline or diesel 35-49 pto hp	
11	110103	Row crop gasoline, 50 or over pto hp	
11	110104	Diesel, 70-99 pto hp.	
11	110106	Diesel, 50 - 69 pto hp	
11	110107	Diesel 35 - 49 pto hp	
11	110108	Wheel tractor, diesel, 100-129 pto. h.p.ea.	
11	110109	Wheel tractor, diesel 130 h.p.	
11	1102	Farm tractors, wheel type	
11	110201	Farm tractors, two wheel drive	
11	110211	Farm tractors, four wheel drive	
11	110312	Diesel, 90 or over net engine hp.	
11	1105	Garden tractors	
11	110522	Garden tractors	
11	110524	Motor tiller,3-5 engine hp. . . . . . . . . . . . . . . . . .	
11	110528	Garden tractor attachments	
11	1151	Tractor parts	
11	1152	Farm tractor parts and attachments	
11	115211	Parts	
11	115221	Attachments	
11	12	Agricultural machinery excl. tractors	
11	1201	Plows	
11	120101	Plow,moldboard,drawn,4-bottom . . . . . . . . . . . . . . . .	
11	120102	Plow, moldboard, semi-mounted, 6 bottom ea.	
11	120104	Plow, chisel type	
11	120106	Plow shares, for standard plows	
11	120111	Plows	
11	1202	Harrows, rollers, and stalk cutters	
11	120211	Stalk shredders and cutters	
11	120213	Harrows, combination tillage, tractors, & like equip	
11	120216	Rotary cutter, 66 inches or less	
11	120221	Harrows and combination tillage equipment	
11	120231	Blade terracers and scrapers and land levelers	
11	1203	Planting, seeding, and fertilizing mach.	
11	120311	Planting and seeding machinery	
11	120321	Fertilizing machinery	
11	120322	Corn planter, drawn, 6-row	
11	120324	Grain drill, fertilizer type	
11	120325	Manure spreader, pto driven	
11	120327	Fertilizer distributor, centrifugal	
11	120328	Hydraulic farm loader, front end	
11	120331	Other planting, seeding, fertilizing machinery	
11	1204	Cultivators	
11	120411	Cultivators	
11	120431	Cultivator, rear-mounted, 4 row	
11	120433	Rotary hoe, pull type	
11	120434	Field cultivator, drawn, 10-13 ft	
11	120435	Tool bar, basic unit	
11	120436	Cultivator, rear mounted, 6 row	
11	1205	Sprayers and dusters	
11	120511	Sprayers and dusters	
11	120542	Hand sprayer	
11	120544	Field sprayer, tractor mounted	
11	120545	Orchard and grove sprayer	
11	1206	Harvesting machinery	
11	120611	Harvesting machinery, (exc hay & straw) & attach	
11	120649	Combine self-propelled under 20 ft. cut ea.	
11	120651	Cotton picker, 2-row, self-propelled	
11	120652	Combine, self-propelled, 20-24 ft. cut	
11	120653	Combine,self-propelled,under 15 ft. cut . . . . . . . . . . .	
11	120654	Combine,self-propelled,15 ft. cut and over. . . . . . . . . .	
11	120655	Corn picking attachments for combines . . . . . . . . . . . .	
11	120656	Corn picker, mounted, 2-row	
11	120657	Corn head attachment - 4 row	
11	120658	Windrower, self-propelled	
11	120659	Forage harvester, drawn	
11	120661	Forage harvester,flail type . . . . . . . . . . . . . . . . .	
11	1207	Haying machinery	
11	120711	Haying machinery and attachments	
11	120762	Mower, mounted	
11	120763	Rake, ground driven, 8 ft.	
11	120765	Hay baler, drawn, twine tying	
11	120766	Hay conditioner . . . . . . . . . . . . . . . . . . . . . . .	
11	120767	Combination mower conditioner, 8-9 1/2	
11	1208	Crop preparation machinery	
11	120811	Crop preparation machinery	
11	120875	Portable grinder-mixer	
11	120877	Heated air crop drier	
11	1209	Farm elevators and blowers	
11	120911	Farm elevators and blowers	
11	120981	Farm elevator, portable, double chain	
11	120983	Farm elevator, portable, auger type	
11	1211	Farm wagons & other farm transport equip.	
11	121111	Farm wagons and other farm transportation equipment	
11	121191	Wagon,chassis only. . . . . . . . . . . . . . . . . . . . . .	
11	121192	Wagon box, power unloading, forage type ea.	
11	1212	Commercial turf and grounds mowing equip.	
11	121211	Commercial turf & grounds moving equipment	
11	1213	Comm. turf & grounds care eq., parts & attach.	
11	121311	Comm. turf & grounds care equip., parts & attachments	
11	1251	Parts for farm machinery, excl. tractors	
11	125158	Parts for farm machinery, excluding tractors	
11	125191	Parts, farm machinery, sold to o.e.m.	
11	125192	Parts, farm machinery, sold for replacement/repair	
11	1252	Attachments, farm machinery, ex. tractors	
11	125211	Attachments, farm machinery, excluding tractors	
11	13	Agricultural equipment	
11	1301	Poultry equipment	
11	130101	Incubator - hatcher	
11	130102	Automatic poultry feeder	
11	130103	Brooder, gas, 700-1000 chick	
11	130105	Laying cage, non-automated	
11	130111	Poultry equipment	
11	1302	Barnyard and hog equipment	
11	130211	Stock tank	
11	130212	Silo unloader, 14 ft. capacity	
11	130213	Bunk feeder, electric powered	
11	130214	Milker,pail-type unit . . . . . . . . . . . . . . . . . . . .	
11	130215	Pipe line milker unit	
11	130216	Bulk milk cooler	
11	130218	Barn cleaner	
11	130221	Metal hog feeder, self-feeding	
11	130231	Barn and barnyard equipment	
11	130241	Hog equipment	
11	1303	Water systems	
11	130322	Shallow well, jet, 1/3 h.p.	
11	130324	Submersible pump, deep, 3/4 h.p.	
11	130326	Convertible jet, 1/2 h.p.	
11	130331	Water systems	
11	1304	Irrigation systems	
11	130401	Self-propelled irrigation systems, center pivot	
11	130402	All other self-propelled irrigation systems	
11	130522	Farm dairy machines and attachments	
11	1351	Parts, agricultural equipment	
11	135101	Parts, agricultural equipment, sold to o.e.m.	
11	135102	Parts, agricultural equipment, replacement/repair	
11	135103	Operator cabs for farm equipment	
11	135111	Parts, agricultural equipment, incl. operator cabs	
11	21	Construction machinery and equipment sold separately	
11	210101	Other construction machinery andequipment,except parts	
11	210102	Complete winches, aerial work platforms, auto wrecker hoists	
11	210103	Power shovel, 1-1.5 cu. yd.	
11	210106	Power shovel, 3-3.5 cu. yd.	
11	210107	Power shovel, 6-7 cu. yd.	
11	2102	Power cranes, cable operated	
11	210201	Crawler mounted 50 thru 100 tons	
11	210202	Crawler mounted over 100 thru 200 tons	
11	210203	Truck mounted 35 thru 55 tons	
11	210207	Truck mounted over 55 thru 100 tons	
11	2103	Power cranes, hydraulic operated	
11	210301	Self-prop., rubber mtp., 12-18 tons	
11	210304	Truck mounted, 15 thru 25 tons	
11	210305	Truck mounted, over 25 thru 50 tons	
11	2104	Excavators	
11	210402	Hydraulic excavators	
11	210403	Excavators	
11	2105	Excavators, hydraulic operated	
11	210501	Thru 40,000 lbs., less bucket	
11	210502	Over 40 through 55,000 lbs.,less bucket each	
11	210503	Over 55,000 lbs thru 85,000 lbs.	
11	210504	85,000 lbs. and over	
11	210505	Over 55 thru 70,000 lbs. less bucket	
11	210506	Over 70 thru 85,000 lbs. less bucket	
11	210507	Over 85 thru 100,000 lbs. less bucket	
11	210508	Over 100,000 lbs., less bucket	
11	2106	Cranes	
11	210608	Cable operated cranes	
11	210609	Hydraulic operated cranes	
11	210611	Miscellaneous cranes, incl. walking drag lines	
11	2107	Front end attachments and parts	
11	210701	Front end attachments for cranes and excavators	
11	210702	Parts for cranes and excavators	
11	2151	Parts and attachments-cranes and hoes	
11	215101	Tooth for excavator bucket	
11	215102	Dragline bucket, 3/4 cu. yd.	
11	215103	Excavator bucket, 1-1	
11	215104	Clamshell bucket 3/8 or 3/4 cu. yd.	
11	22	Construction equipment for mounting	
11	2201	Special mounting equipment	
11	220101	Dozer,cable controlled. . . . . . . . . . . . . . . . . . . .	
11	220109	Ripper	
11	220111	Dozer hydraulic controlled	
11	220121	Cable power control unit	
11	220123	Front end loader with bucket	
11	220125	Backhoe attachment	
